booking_id,cancellation_type,enddate
14629705,52,2021-10-16 17:00:00.000
14629728,53,2021-08-13 17:00:00.000
14629755,52,2021-08-07 17:00:00.000
14629812,53,2021-09-17 17:00:00.000
14629839,53,2021-08-23 17:00:00.000
14629835,53,2021-07-26 17:00:00.000
14629858,53,2021-09-13 17:00:00.000
14629910,53,2021-08-11 17:00:00.000
14629913,53,2021-07-25 17:00:00.000
14629784,53,2021-11-11 17:00:00.000
14629777,53,2021-10-02 17:00:00.000
14629792,53,2021-04-22 17:00:00.000
14629797,53,2021-08-06 17:00:00.000
14629822,53,2021-08-17 17:00:00.000
14629832,53,2021-04-16 17:00:00.000
14629931,53,2021-07-07 17:00:00.000
14629881,53,2021-07-01 17:00:00.000
14629768,53,2021-08-02 17:00:00.000
14629875,53,2021-04-28 17:00:00.000
14629776,53,2021-06-18 17:00:00.000
14629867,53,2021-05-23 17:00:00.000
14629842,53,2021-06-03 17:00:00.000
14629770,52,2021-10-01 17:00:00.000
14629941,53,2021-06-12 17:00:00.000
14629781,52,2021-06-25 17:00:00.000
14629808,52,2021-08-23 17:00:00.000
14629810,52,2021-07-24 17:00:00.000
14629930,53,2021-07-17 17:00:00.000
14629655,53,2021-10-12 17:00:00.000
14629787,53,2021-10-03 17:00:00.000
14629880,52,2021-05-10 17:00:00.000
14629918,53,2021-07-24 17:00:00.000
14629975,53,2021-04-20 17:00:00.000
14629974,52,2021-10-28 17:00:00.000
14629836,52,2021-08-24 17:00:00.000
14629983,53,2021-08-21 17:00:00.000
14629904,52,2021-08-24 17:00:00.000
14629961,53,2021-07-12 17:00:00.000
14629959,52,2021-04-25 17:00:00.000
14629991,52,2021-05-08 17:00:00.000
14629996,53,2021-09-28 17:00:00.000
14630013,52,2021-06-20 17:00:00.000
14630033,53,2021-09-01 17:00:00.000
14630040,52,2021-06-15 17:00:00.000
14630042,53,2021-10-10 17:00:00.000
14630049,53,2021-08-12 17:00:00.000
14630053,53,2021-07-18 17:00:00.000
14630059,53,2021-07-26 17:00:00.000
14630061,53,2021-09-10 17:00:00.000
14630083,53,2021-08-24 17:00:00.000
14630107,53,2021-07-29 17:00:00.000
14630286,53,2021-06-17 17:00:00.000
14630179,52,2021-07-09 17:00:00.000
14630225,52,2021-09-16 17:00:00.000
14630184,52,2021-06-14 17:00:00.000
14630140,52,2021-06-03 17:00:00.000
14630135,52,2021-05-11 17:00:00.000
14630211,52,2021-09-24 17:00:00.000
14630214,53,2021-07-01 17:00:00.000
14630323,53,2021-08-14 17:00:00.000
14630402,53,2021-08-07 17:00:00.000
14630094,53,2021-08-02 17:00:00.000
14627099,53,2021-04-25 17:00:00.000
14630054,53,2021-10-05 17:00:00.000
14629859,52,2021-05-21 17:00:00.000
14629863,52,2021-08-28 17:00:00.000
14629502,53,2021-08-02 17:00:00.000
14629198,53,2021-05-07 17:00:00.000
14630247,53,2021-07-13 17:00:00.000
14630412,53,2021-05-23 17:00:00.000
14630554,53,2021-07-02 17:00:00.000
14630579,52,2021-07-09 17:00:00.000
14629268,52,2021-06-30 17:00:00.000
14630585,53,2021-11-09 17:00:00.000
14630321,53,2021-08-26 17:00:00.000
14630557,52,2021-09-11 17:00:00.000
14630519,53,2021-12-15 17:00:00.000
14630540,53,2021-10-14 17:00:00.000
14630405,53,2021-09-16 17:00:00.000
14630562,53,2021-05-22 17:00:00.000
14630446,53,2021-07-15 17:00:00.000
14630602,53,2021-09-02 17:00:00.000
14630628,53,2021-07-17 17:00:00.000
14630458,53,2021-08-25 17:00:00.000
14630565,53,2021-08-16 17:00:00.000
14630600,53,2021-07-12 17:00:00.000
14630311,53,2021-09-21 17:00:00.000
14630427,53,2021-08-02 17:00:00.000
14630640,53,2021-09-04 17:00:00.000
14630577,53,2021-08-13 17:00:00.000
14630636,53,2021-10-17 17:00:00.000
14630355,52,2021-10-16 17:00:00.000
14630348,52,2021-06-30 17:00:00.000
14630384,52,2021-08-05 17:00:00.000
14630503,52,2021-07-03 17:00:00.000
14630656,53,2021-10-15 17:00:00.000
14630648,53,2021-09-07 17:00:00.000
14630629,52,2021-12-08 17:00:00.000
14630424,52,2021-07-26 17:00:00.000
14630672,53,2021-04-15 17:00:00.000
14630669,53,2021-09-29 17:00:00.000
14630678,53,2022-03-22 17:00:00.000
14630063,52,2021-06-18 17:00:00.000
14630718,53,2021-09-18 17:00:00.000
14630741,53,2021-09-05 17:00:00.000
14630703,52,2021-05-21 17:00:00.000
14630706,52,2021-08-18 17:00:00.000
14630737,52,2021-04-02 17:00:00.000
14630733,52,2021-10-09 17:00:00.000
14630721,52,2021-06-10 17:00:00.000
14630728,52,2021-08-18 17:00:00.000
14630687,52,2021-05-10 17:00:00.000
14630907,52,2021-04-02 17:00:00.000
14630891,52,2021-04-02 17:00:00.000
14630911,53,2021-10-03 17:00:00.000
14630913,52,2021-04-02 17:00:00.000
14630927,53,2021-07-21 17:00:00.000
14630688,53,2021-08-25 17:00:00.000
14630772,53,2021-04-24 17:00:00.000
14630930,52,2021-04-02 17:00:00.000
14631178,52,2021-08-29 17:00:00.000
14631064,53,2021-08-25 17:00:00.000
14631100,53,2021-10-29 17:00:00.000
14631179,53,2021-05-24 17:00:00.000
14631192,53,2021-04-13 17:00:00.000
14631163,52,2021-09-11 17:00:00.000
14630922,53,2021-09-05 17:00:00.000
14631092,52,2021-07-23 17:00:00.000
14631201,53,2022-01-11 17:00:00.000
14631196,53,2021-10-22 17:00:00.000
14631112,52,2021-11-27 17:00:00.000
14631202,53,2021-08-19 17:00:00.000
14631187,53,2021-10-22 17:00:00.000
14631171,53,2021-07-09 17:00:00.000
14630890,52,2021-06-01 17:00:00.000
14631220,53,2021-05-12 17:00:00.000
14631232,53,2021-05-29 17:00:00.000
14631234,52,2021-08-10 17:00:00.000
14631070,53,2021-06-28 17:00:00.000
14631250,53,2021-07-02 17:00:00.000
14631278,52,2021-05-15 17:00:00.000
14631289,52,2021-10-28 17:00:00.000
14631247,52,2021-09-25 17:00:00.000
14631453,52,2021-08-19 17:00:00.000
14631277,53,2021-08-11 17:00:00.000
14631322,53,2021-09-30 17:00:00.000
14631283,53,2021-09-29 17:00:00.000
14631498,53,2021-04-17 17:00:00.000
14630208,53,2021-07-28 17:00:00.000
14631492,53,2021-07-17 17:00:00.000
14631544,53,2021-07-28 17:00:00.000
14631547,53,2021-09-02 17:00:00.000
14631594,52,2021-04-27 17:00:00.000
14631586,53,2021-06-09 17:00:00.000
14631637,53,2022-01-06 17:00:00.000
14631691,53,2021-10-23 17:00:00.000
14631217,53,2021-05-02 17:00:00.000
14631618,52,2021-03-31 17:00:00.000
14631699,52,2021-04-16 17:00:00.000
14631513,53,2021-06-24 17:00:00.000
14631509,53,2021-11-02 17:00:00.000
14631471,53,2022-01-27 17:00:00.000
14631748,53,2021-07-24 17:00:00.000
14631713,53,2021-07-24 17:00:00.000
14631763,53,2021-06-18 17:00:00.000
14631772,53,2021-09-20 17:00:00.000
14631585,53,2021-09-02 17:00:00.000
14631824,52,2021-07-02 17:00:00.000
14631107,52,2021-04-02 17:00:00.000
14631933,52,2021-09-14 17:00:00.000
14632014,52,2021-05-02 17:00:00.000
14631301,53,2021-08-09 17:00:00.000
14632043,53,2021-05-10 17:00:00.000
14632028,53,2021-06-10 17:00:00.000
14632060,53,2021-05-02 17:00:00.000
14632055,53,2021-08-26 17:00:00.000
14632071,52,2021-12-09 17:00:00.000
14632124,53,2021-07-23 17:00:00.000
14632119,52,2021-08-29 17:00:00.000
14632164,53,2021-11-14 17:00:00.000
14632163,52,2021-05-09 17:00:00.000
14632147,53,2021-12-04 17:00:00.000
14631768,53,2021-12-17 17:00:00.000
14632126,53,2021-07-21 17:00:00.000
14632171,52,2021-06-04 17:00:00.000
14630191,53,2021-04-06 17:00:00.000
14631885,53,2021-09-24 17:00:00.000
14630941,53,2021-05-23 17:00:00.000
14630222,53,2021-08-24 17:00:00.000
14631924,53,2021-07-15 17:00:00.000
14632206,53,2021-10-31 17:00:00.000
14630494,52,2021-05-30 17:00:00.000
14632219,53,2021-06-22 17:00:00.000
14632227,53,2021-09-17 17:00:00.000
14631831,53,2021-10-13 17:00:00.000
14632237,52,2021-09-06 17:00:00.000
14632243,52,2021-05-16 17:00:00.000
14632247,53,2021-12-07 17:00:00.000
14632273,53,2021-08-28 17:00:00.000
14632276,53,2021-12-29 17:00:00.000
14632301,53,2021-08-08 17:00:00.000
14632315,53,2021-10-31 17:00:00.000
14632297,52,2021-10-13 17:00:00.000
14632354,53,2021-04-28 17:00:00.000
14632339,52,2021-03-18 17:00:00.000
14632363,52,2021-03-18 17:00:00.000
14632434,52,2021-06-19 17:00:00.000
14632411,52,2021-10-09 17:00:00.000
14632532,53,2021-05-27 17:00:00.000
14632468,52,2021-10-03 17:00:00.000
14632476,52,2021-03-20 17:00:00.000
14632391,52,2021-04-25 17:00:00.000
14632547,52,2021-12-09 17:00:00.000
14632542,53,2021-06-20 17:00:00.000
14631629,53,2021-06-01 17:00:00.000
14632485,53,2021-12-07 17:00:00.000
14632628,53,2021-05-07 17:00:00.000
14632648,53,2021-09-26 17:00:00.000
14632720,52,2021-08-05 17:00:00.000
14632410,52,2021-04-29 17:00:00.000
14632869,53,2021-10-07 17:00:00.000
14628362,53,2021-10-08 17:00:00.000
14632999,52,2021-04-14 17:00:00.000
14632810,52,2021-08-23 17:00:00.000
14632863,53,2021-07-01 17:00:00.000
14632843,52,2021-03-18 17:00:00.000
14633033,52,2021-04-25 17:00:00.000
14632781,52,2021-08-21 17:00:00.000
14633032,52,2021-10-05 17:00:00.000
14632732,52,2021-03-19 17:00:00.000
14632658,52,2021-06-03 17:00:00.000
14632656,53,2021-04-13 17:00:00.000
14632700,52,2021-09-26 17:00:00.000
14632702,52,2021-04-09 17:00:00.000
14632935,52,2021-05-11 17:00:00.000
14632677,53,2021-09-26 17:00:00.000
14632831,52,2021-08-02 17:00:00.000
14632903,52,2021-03-13 17:00:00.000
14632918,52,2021-03-18 17:00:00.000
14629809,53,2021-09-02 17:00:00.000
14632792,53,2021-04-30 17:00:00.000
14633036,52,2021-10-05 17:00:00.000
14633030,52,2021-10-05 17:00:00.000
14632795,53,2021-04-16 17:00:00.000
14633084,52,2021-03-20 17:00:00.000
14633075,53,2021-07-19 17:00:00.000
14632983,53,2021-07-05 17:00:00.000
14632989,53,2021-07-08 17:00:00.000
14632613,53,2021-08-15 17:00:00.000
14632726,53,2021-08-04 17:00:00.000
14633112,53,2021-05-26 17:00:00.000
14633115,52,2021-03-26 17:00:00.000
14633152,52,2021-09-12 17:00:00.000
14633170,53,2021-08-25 17:00:00.000
14633168,52,2021-04-07 17:00:00.000
14630900,52,2021-11-08 17:00:00.000
14633240,52,2021-03-29 17:00:00.000
14633179,52,2021-09-24 17:00:00.000
14633291,53,2021-07-02 17:00:00.000
14633190,52,2021-06-04 17:00:00.000
14633196,52,2021-08-02 17:00:00.000
14633200,52,2021-03-17 17:00:00.000
14633111,52,2021-08-09 17:00:00.000
14633353,53,2021-11-01 17:00:00.000
14633370,53,2021-04-20 17:00:00.000
14633387,53,2021-05-14 17:00:00.000
14633406,53,2021-04-14 17:00:00.000
14633506,53,2021-07-15 17:00:00.000
14633536,53,2021-05-07 17:00:00.000
14633549,53,2021-09-27 17:00:00.000
14633442,53,2021-03-17 17:00:00.000
14633503,53,2021-08-26 17:00:00.000
14633623,53,2021-08-19 17:00:00.000
14633683,52,2021-06-20 17:00:00.000
14633197,53,2021-07-17 17:00:00.000
14633404,53,2021-06-06 17:00:00.000
14633268,53,2021-08-01 17:00:00.000
14633286,53,2021-07-02 17:00:00.000
14633317,53,2021-06-21 17:00:00.000
14633390,53,2021-08-22 17:00:00.000
14633377,52,2021-07-12 17:00:00.000
14633379,52,2021-09-03 17:00:00.000
14633410,53,2021-10-20 17:00:00.000
14633380,52,2021-09-26 17:00:00.000
14633397,52,2021-06-08 17:00:00.000
14633438,53,2021-10-20 17:00:00.000
14633413,52,2021-04-29 17:00:00.000
14633372,53,2021-08-02 17:00:00.000
14633441,53,2021-11-23 17:00:00.000
14633313,53,2021-10-01 17:00:00.000
14633391,53,2021-06-07 17:00:00.000
14633447,53,2021-09-28 17:00:00.000
14633461,53,2021-09-03 17:00:00.000
14633467,53,2021-08-21 17:00:00.000
14633473,52,2021-04-09 17:00:00.000
14633484,53,2021-04-25 17:00:00.000
14633491,52,2021-03-18 17:00:00.000
14633508,52,2021-03-25 17:00:00.000
14633515,53,2021-06-02 17:00:00.000
14633629,53,2021-04-16 17:00:00.000
14633670,53,2021-06-10 17:00:00.000
14633646,53,2021-07-08 17:00:00.000
14633519,52,2021-08-16 17:00:00.000
14633677,53,2021-10-13 17:00:00.000
14633538,52,2021-03-20 17:00:00.000
14633603,53,2021-04-26 17:00:00.000
14633634,53,2021-08-10 17:00:00.000
14633658,53,2021-10-02 17:00:00.000
14633562,53,2021-09-19 17:00:00.000
14633710,53,2021-07-20 17:00:00.000
14633748,53,2021-08-28 17:00:00.000
14633775,53,2021-09-23 17:00:00.000
14633792,53,2021-05-15 17:00:00.000
14633546,52,2021-12-03 17:00:00.000
14633587,52,2021-05-01 17:00:00.000
14633754,53,2021-09-09 17:00:00.000
14633852,53,2021-07-06 17:00:00.000
14633718,52,2021-06-05 17:00:00.000
14633564,52,2021-05-21 17:00:00.000
14633719,52,2021-09-04 17:00:00.000
14633643,52,2021-11-24 17:00:00.000
14633839,53,2021-06-21 17:00:00.000
14633828,53,2021-07-10 17:00:00.000
14633738,52,2021-07-12 17:00:00.000
14633911,53,2021-07-24 17:00:00.000
14633858,53,2021-05-05 17:00:00.000
14633787,52,2021-10-25 17:00:00.000
14633737,52,2021-07-12 17:00:00.000
14633954,53,2021-04-15 17:00:00.000
14633810,52,2021-09-18 17:00:00.000
14633851,52,2021-05-20 17:00:00.000
14633859,52,2021-06-08 17:00:00.000
14633860,52,2021-06-04 17:00:00.000
14633927,53,2021-09-01 17:00:00.000
14633877,52,2021-09-09 17:00:00.000
14633904,53,2021-06-04 17:00:00.000
14633944,52,2021-04-24 17:00:00.000
14633995,52,2021-09-11 17:00:00.000
14634037,52,2021-05-10 17:00:00.000
14634076,53,2021-04-07 17:00:00.000
14634104,53,2021-08-31 17:00:00.000
14633559,53,2021-08-28 17:00:00.000
14634266,53,2021-06-08 17:00:00.000
14634175,53,2021-09-16 17:00:00.000
14634191,53,2021-05-07 17:00:00.000
14634180,53,2021-08-09 17:00:00.000
14634215,53,2021-05-20 17:00:00.000
14634269,53,2021-06-06 17:00:00.000
14634277,53,2021-07-22 17:00:00.000
14634303,53,2021-05-27 17:00:00.000
14634296,53,2021-09-14 17:00:00.000
14634321,53,2021-05-05 17:00:00.000
14634202,52,2021-05-31 17:00:00.000
14634205,52,2021-07-02 17:00:00.000
14634211,52,2021-07-02 17:00:00.000
14634233,52,2021-12-13 17:00:00.000
14634246,53,2021-08-25 17:00:00.000
14634307,52,2021-05-04 17:00:00.000
14634297,53,2021-06-28 17:00:00.000
14634333,53,2021-08-20 17:00:00.000
14634334,52,2021-03-31 17:00:00.000
14634327,53,2021-10-06 17:00:00.000
14634371,52,2021-06-25 17:00:00.000
14634382,52,2021-08-08 17:00:00.000
14634378,53,2021-05-09 17:00:00.000
14634392,53,2021-12-09 17:00:00.000
14634393,53,2021-09-03 17:00:00.000
14634395,52,2021-04-20 17:00:00.000
14634402,53,2021-08-20 17:00:00.000
14634407,53,2021-05-27 17:00:00.000
14634404,53,2021-08-30 17:00:00.000
14634437,53,2021-04-19 17:00:00.000
14634491,53,2021-06-07 17:00:00.000
14634549,52,2021-07-13 17:00:00.000
14634564,52,2021-07-13 17:00:00.000
14634571,53,2021-04-21 17:00:00.000
14634433,53,2021-08-13 17:00:00.000
14634436,53,2021-12-01 17:00:00.000
14634499,52,2021-05-31 17:00:00.000
14634440,53,2021-09-30 17:00:00.000
14634465,52,2021-08-30 17:00:00.000
14634578,52,2021-11-29 17:00:00.000
14634439,53,2021-08-13 17:00:00.000
14634547,52,2021-05-26 17:00:00.000
14634553,52,2021-09-25 17:00:00.000
14634586,52,2021-07-15 17:00:00.000
14634601,52,2021-07-23 17:00:00.000
14634503,53,2021-10-29 17:00:00.000
14633247,53,2021-08-10 17:00:00.000
14633250,53,2021-05-15 17:00:00.000
14633371,53,2021-11-21 17:00:00.000
14634625,52,2021-08-30 17:00:00.000
14634501,53,2021-08-21 17:00:00.000
14634664,52,2021-06-08 17:00:00.000
14634513,53,2021-08-21 17:00:00.000
14634563,53,2021-08-07 17:00:00.000
14634526,53,2021-05-21 17:00:00.000
14634507,53,2021-06-24 17:00:00.000
14634584,53,2021-06-12 17:00:00.000
14633847,53,2021-06-07 17:00:00.000
14634630,53,2021-08-31 17:00:00.000
14634611,53,2021-10-14 17:00:00.000
14634740,53,2021-05-12 17:00:00.000
14634695,52,2021-04-09 17:00:00.000
14634668,53,2021-05-05 17:00:00.000
14632471,53,2021-04-11 17:00:00.000
14634854,53,2021-04-29 17:00:00.000
14634906,52,2021-04-16 17:00:00.000
14634768,53,2021-05-30 17:00:00.000
14634918,52,2021-03-24 17:00:00.000
14634922,52,2021-06-09 17:00:00.000
14634285,53,2021-08-04 17:00:00.000
14634940,53,2021-03-19 17:00:00.000
14634754,53,2021-06-20 17:00:00.000
14635006,52,2021-10-23 17:00:00.000
14635026,52,2021-07-28 17:00:00.000
14634985,53,2021-09-16 17:00:00.000
14634558,53,2021-07-23 17:00:00.000
14634706,53,2021-08-15 17:00:00.000
14635037,53,2021-10-02 17:00:00.000
14634904,53,2021-09-03 17:00:00.000
14634763,53,2021-09-04 17:00:00.000
14635047,52,2021-04-07 17:00:00.000
14634870,52,2021-05-27 17:00:00.000
14635048,53,2021-10-09 17:00:00.000
14635058,53,2021-06-25 17:00:00.000
14635126,52,2021-04-01 17:00:00.000
14635077,53,2021-09-24 17:00:00.000
14635103,52,2021-09-14 17:00:00.000
14635106,53,2021-05-22 17:00:00.000
14635125,53,2021-07-15 17:00:00.000
14635107,52,2021-09-11 17:00:00.000
14635109,52,2021-04-05 17:00:00.000
14635091,53,2021-09-04 17:00:00.000
14634587,53,2021-11-02 17:00:00.000
14634913,53,2021-07-04 17:00:00.000
14634468,52,2021-12-04 17:00:00.000
14635221,53,2021-10-28 17:00:00.000
14635220,52,
14634609,53,2021-08-02 17:00:00.000
14633203,53,2021-05-11 17:00:00.000
14634009,53,2021-06-14 17:00:00.000
14634759,53,2021-05-12 17:00:00.000
14634486,52,2021-06-03 17:00:00.000
14635151,53,2021-09-08 17:00:00.000
14635157,53,2021-11-09 17:00:00.000
14635179,52,2021-08-14 17:00:00.000
14635274,53,2021-05-20 17:00:00.000
14635177,53,2021-04-27 17:00:00.000
14635313,53,2021-09-17 17:00:00.000
14634683,53,2021-07-23 17:00:00.000
14635325,53,2021-08-15 17:00:00.000
14635336,53,2021-07-14 17:00:00.000
14635240,53,2021-09-19 17:00:00.000
14635275,53,2022-03-22 17:00:00.000
14635362,53,2021-08-31 17:00:00.000
14633894,52,2021-08-08 17:00:00.000
14635382,53,2021-09-03 17:00:00.000
14635402,53,2021-07-23 17:00:00.000
14635413,52,2021-04-23 17:00:00.000
14635430,53,2021-11-01 17:00:00.000
14635423,52,2021-08-07 17:00:00.000
14635467,53,2021-09-25 17:00:00.000
14635454,53,2021-05-22 17:00:00.000
14635481,53,2021-07-10 17:00:00.000
14635542,52,2021-06-27 17:00:00.000
14635491,52,2021-08-24 17:00:00.000
14635504,52,2021-06-18 17:00:00.000
14635546,53,2021-08-18 17:00:00.000
14635538,53,2021-05-21 17:00:00.000
14635577,53,2021-07-23 17:00:00.000
14635564,52,2021-08-17 17:00:00.000
14635651,53,2021-09-17 17:00:00.000
14635618,52,2021-09-25 17:00:00.000
14635476,53,2021-07-14 17:00:00.000
14633903,53,2021-06-29 17:00:00.000
14635661,52,2021-08-12 17:00:00.000
14635633,53,2021-09-30 17:00:00.000
14635703,53,2021-04-16 17:00:00.000
14635711,53,2021-06-22 17:00:00.000
14635447,53,2021-08-01 17:00:00.000
14634909,52,2021-04-09 17:00:00.000
14633332,52,2021-04-16 17:00:00.000
14635473,53,2021-09-06 17:00:00.000
14635675,53,2021-05-15 17:00:00.000
14635676,52,2021-04-22 17:00:00.000
14635696,52,2021-05-24 17:00:00.000
14635706,53,2021-04-04 17:00:00.000
14635712,52,2021-09-08 17:00:00.000
14635716,53,2021-08-07 17:00:00.000
14635744,52,2021-09-21 17:00:00.000
14635750,53,2021-08-26 17:00:00.000
14635760,53,2021-06-17 17:00:00.000
14633942,53,2021-03-25 17:00:00.000
14635507,53,2021-06-21 17:00:00.000
14634698,53,2021-07-16 17:00:00.000
14632679,53,2021-09-01 17:00:00.000
14635806,53,2021-07-29 17:00:00.000
14635822,53,2022-01-25 17:00:00.000
14635833,52,2021-07-10 17:00:00.000
14635838,53,2021-05-15 17:00:00.000
14635843,52,2021-06-18 17:00:00.000
14635848,53,2021-10-15 17:00:00.000
14635845,53,2021-11-04 17:00:00.000
14634512,53,2021-07-09 17:00:00.000
14633807,53,2021-03-19 17:00:00.000
14635211,52,2021-08-23 17:00:00.000
14635484,53,2021-06-14 17:00:00.000
14630691,53,2021-09-22 17:00:00.000
14635718,53,2021-09-14 17:00:00.000
14634498,53,2021-05-11 17:00:00.000
14635920,53,2021-07-19 17:00:00.000
14635942,52,2021-07-10 17:00:00.000
14634044,53,2021-11-09 17:00:00.000
14635924,53,2021-08-06 17:00:00.000
14635980,53,2021-09-23 17:00:00.000
14635991,53,2021-04-26 17:00:00.000
14636040,52,2021-05-23 17:00:00.000
14635919,53,2021-09-12 17:00:00.000
14636046,53,2021-10-11 17:00:00.000
14635949,52,2021-05-04 17:00:00.000
14636091,52,2021-08-26 17:00:00.000
14636086,52,2021-12-10 17:00:00.000
14636083,52,2021-08-17 17:00:00.000
14636132,52,2021-04-29 17:00:00.000
14636150,52,2021-03-21 17:00:00.000
14636146,52,2021-06-21 17:00:00.000
14636223,52,2021-11-08 17:00:00.000
14636235,52,2021-05-07 17:00:00.000
14636237,53,2021-10-15 17:00:00.000
14636214,53,2021-10-01 17:00:00.000
14636203,52,2021-08-28 17:00:00.000
14636305,53,2021-08-23 17:00:00.000
14636314,53,2021-09-17 17:00:00.000
14636118,53,2021-04-18 17:00:00.000
14636072,53,2021-09-08 17:00:00.000
14636128,53,2021-07-30 17:00:00.000
14636080,53,2021-12-06 17:00:00.000
14636264,52,2021-06-05 17:00:00.000
14636273,52,2021-11-09 17:00:00.000
14636281,53,2021-09-26 17:00:00.000
14635951,53,2021-07-26 17:00:00.000
14635208,52,2021-04-15 17:00:00.000
14635438,52,2021-08-26 17:00:00.000
14636106,53,2021-04-20 17:00:00.000
14635408,53,2021-08-01 17:00:00.000
14636357,53,2021-08-19 17:00:00.000
14636090,53,2021-05-20 17:00:00.000
14636466,53,2021-10-20 17:00:00.000
14636313,53,2021-10-07 17:00:00.000
14636330,53,2021-09-23 17:00:00.000
14636383,52,2021-04-25 17:00:00.000
14636378,52,2021-04-24 17:00:00.000
14636397,53,2021-09-17 17:00:00.000
14636495,52,2021-10-26 17:00:00.000
14636434,52,2021-06-12 17:00:00.000
14636440,53,2021-08-22 17:00:00.000
14636467,53,2021-10-15 17:00:00.000
14636508,53,2021-05-10 17:00:00.000
14636564,53,2021-04-16 17:00:00.000
14636529,52,2021-09-24 17:00:00.000
14636541,53,2021-05-11 17:00:00.000
14636570,53,2021-04-15 17:00:00.000
14635156,53,2021-07-06 17:00:00.000
14636596,53,2021-08-13 17:00:00.000
14636620,53,2021-10-11 17:00:00.000
14636694,53,2021-04-24 17:00:00.000
14636616,53,2021-10-11 17:00:00.000
14636644,52,2021-09-26 17:00:00.000
14636713,53,2021-06-06 17:00:00.000
14636653,52,2021-06-20 17:00:00.000
14636701,53,2021-08-17 17:00:00.000
14636738,53,2021-06-29 17:00:00.000
14636680,52,2021-05-10 17:00:00.000
14636766,53,2021-04-23 17:00:00.000
14636807,53,2021-08-24 17:00:00.000
14636897,53,2021-06-25 17:00:00.000
14636659,53,2021-08-25 17:00:00.000
14636714,53,2021-08-13 17:00:00.000
14636737,53,2021-06-22 17:00:00.000
14636996,53,2021-05-07 17:00:00.000
14636811,53,2021-10-12 17:00:00.000
14636832,53,2021-06-22 17:00:00.000
14636846,53,2021-09-10 17:00:00.000
14636997,53,2021-10-12 17:00:00.000
14636883,52,2021-10-15 17:00:00.000
